ReturnNo,OrderNo,ReturnDate,ReturnClosed,OrderDate,ReturnCode,ProductName,PartNumber,Amount, UnitPrice ,ReturnedTotal
11037,51910,2013-08-05,2013-08-14,2013-03-07,56M,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11039,57385,2013-08-05,2013-08-09,2013-06-18,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11041,57571,2013-08-05,2013-08-12,2013-06-20,30A,Women's Dress Trousers,FS611,1, 70.93 ,70.93
11042,59692,2013-08-05,2013-08-23,2013-07-24,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11042,59692,2013-08-05,2013-08-23,2013-07-24,68V,Gold Nameplate,FS600,1, 11.26 ,11.26
11044,59034,2013-08-05,2013-08-09,2013-07-15,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11044,59034,2013-08-05,2013-08-09,2013-07-15,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11045,59546,2013-08-05,2013-08-12,2013-07-23,32A,Women's Ski Jacket,FS379,1, 250.31 ,250.31
11046,58953,2013-08-05,2013-08-21,2013-07-14,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11048,59528,2013-08-06,2013-08-14,2013-07-22,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11053,59611,2013-08-06,2013-08-12,2013-07-23,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,2, 47.30 ,94.60
11054,58886,2013-08-06,2013-08-12,2013-07-12,30A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
11056,58086,2013-08-06,2013-08-09,2013-06-28,30A,Cardigan Sweater Unisex,FS225,1, 51.12 ,51.12
11057,59962,2013-08-06,2013-08-20,2013-07-29,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,2, 35.80 ,71.60
11058,59228,2013-08-06,2013-08-21,2013-07-17,30A,Women's Cargo Shorts,FS315,1, 44.42 ,44.42
11058,59228,2013-08-06,2013-08-21,2013-07-17,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11058,59228,2013-08-06,2013-08-21,2013-07-17,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11060,60095,2013-08-06,2013-08-13,2013-07-31,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
11061,59930,2013-08-06,2013-08-14,2013-07-29,30A,Unisex Cotton Coveralls,FS500,1, 42.96 ,42.96
11062,60041,2013-08-07,2013-08-08,2013-07-30,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,3, 35.80 ,107.40
11063,59491,2013-08-07,2013-08-14,2013-07-22,32A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,2, 35.80 ,71.60
11066,58096,2013-08-07,2013-08-12,2013-06-28,30A,Men's Cargo Shorts,FS314,1, 44.42 ,44.42
11067,59387,2013-08-07,2013-08-22,2013-07-18,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,2, 35.80 ,71.60
11069,59813,2013-08-07,2013-08-16,2013-07-25,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11069,59813,2013-08-07,2013-08-16,2013-07-25,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
11069,59813,2013-08-07,2013-08-16,2013-07-25,30A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
11069,59813,2013-08-07,2013-08-16,2013-07-25,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
11069,59813,2013-08-07,2013-08-16,2013-07-25,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11070,59664,2013-08-08,2013-08-13,2013-07-24,32A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
11070,59664,2013-08-08,2013-08-13,2013-07-24,32A,Small Dress Belt Buckle,FS012,1, 30.77 ,30.77
11070,59664,2013-08-08,2013-08-13,2013-07-24,30A,Men's Dress Trousers,FS610,1, 70.93 ,70.93
11070,59664,2013-08-08,2013-08-13,2013-07-24,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,1, 28.83 ,28.83
11072,59844,2013-08-08,2013-08-16,2013-07-26,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11073,60103,2013-08-08,2013-08-16,2013-07-31,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11073,60103,2013-08-08,2013-08-16,2013-07-31,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11073,60103,2013-08-08,2013-08-16,2013-07-31,30A,Women's Cotton Long Sleeve Field Shirt,FS215,1, 32.40 ,32.40
11073,60103,2013-08-08,2013-08-16,2013-07-31,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
11073,60103,2013-08-08,2013-08-16,2013-07-31,30A,"Field Belt, Narrow Basketweave",FS721,1, 17.76 ,17.76
11074,60101,2013-08-08,2013-08-13,2013-07-31,30A,Men's Fleece Top,FS364,1, 68.31 ,68.31
11074,60101,2013-08-08,2013-08-13,2013-07-31,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
11074,60101,2013-08-08,2013-08-13,2013-07-31,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11076,60055,2013-08-08,2013-08-16,2013-07-30,30A,Women's SS Polo Shirts-Khaki,FS672,1, 35.91 ,35.91
11076,60055,2013-08-08,2013-08-16,2013-07-30,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
11076,60055,2013-08-08,2013-08-16,2013-07-30,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,2, 28.54 ,57.08
11077,59243,2013-08-08,2013-08-13,2013-07-17,30A,Men's LE Dress Trousers,FS882,1, 75.42 ,75.42
11078,59877,2013-08-08,2013-08-12,2013-07-26,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
11079,59456,2013-08-08,2013-08-16,2013-07-20,30A,Men's Fleece Top,FS364,1, 68.31 ,68.31
11079,59456,2013-08-08,2013-08-16,2013-07-20,30A,Men's 3-Season Jacket,FS372,1, 91.42 ,91.42
11080,59492,2013-08-08,2013-08-19,2013-07-22,30A,Men's Cargo Shorts,FS314,1, 44.42 ,44.42
11080,59492,2013-08-08,2013-08-19,2013-07-22,30A,Men's Cargo Shorts,FS314,2, 44.42 ,88.84
11081,59918,2013-08-08,2013-08-19,2013-07-28,61S,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11082,59905,2013-08-08,2013-08-19,2013-07-27,30A,Women's LE Short Sleeve Shirt,FS811,2, 48.01 ,96.02
11082,59905,2013-08-08,2013-08-19,2013-07-27,30A,Women's LE Long Sleeve Shirt,FS801,1, 51.90 ,51.90
11083,59626,2013-08-08,2013-08-08,2013-07-23,39A,Men's Fleece Lined Vest,FS362,1, 78.57 ,78.57
11084,58744,2013-08-08,2013-08-16,2013-07-10,30A,Women's Cotton Short Sleeve Field Shirt,FS213,1, 31.25 ,31.25
11084,58744,2013-08-08,2013-08-16,2013-07-10,30A,Women's Cotton Short Sleeve Field Shirt,FS213,1, 31.25 ,31.25
11088,59953,2013-08-08,2013-08-14,2013-07-29,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11089,59378,2013-08-09,2013-08-12,2013-07-18,30A,Sweater Vest Unisex,FS226,1, 31.28 ,31.28
11090,58787,2013-08-09,2013-08-19,2013-07-11,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
11092,59890,2013-08-09,2013-08-12,2013-07-26,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
11092,59890,2013-08-09,2013-08-12,2013-07-26,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,2, 48.95 ,97.90
11095,60302,2013-08-09,2013-08-22,2013-08-02,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
11097,59853,2013-08-09,2013-09-04,2013-07-26,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11099,59246,2013-08-12,2013-08-16,2013-07-17,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11100,59893,2013-08-12,2013-10-17,2013-07-26,30A,Men's Cargo Shorts,FS314,1, 44.42 ,44.42
11100,59893,2013-08-12,2013-10-17,2013-07-26,30A,Unisex Rain/Wind Pants,FS392,1, 176.18 ,176.18
11101,60093,2013-08-12,2013-08-19,2013-07-31,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
11101,60093,2013-08-12,2013-08-19,2013-07-31,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,2, 35.80 ,71.60
11102,59760,2013-08-12,2013-08-21,2013-07-25,60S,Men's Fleece Top,FS364,1, 68.31 ,68.31
11103,59577,2013-08-12,2013-08-21,2013-07-23,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,2, 47.30 ,94.60
11104,59969,2013-08-12,2013-08-16,2013-07-29,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11105,59657,2013-08-12,2013-08-14,2013-07-24,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11106,59188,2013-08-12,2013-08-16,2013-07-16,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
11106,59188,2013-08-12,2013-08-16,2013-07-16,30A,Men's Poly Cotton Short Sleeve Field Shirt,FS210,1, 28.83 ,28.83
11107,59812,2013-08-12,2013-08-16,2013-07-25,30A,Dress Belt Wide,FS700,1, 19.75 ,19.75
11107,59812,2013-08-12,2013-08-16,2013-07-25,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,2, 47.30 ,94.60
11110,58891,2013-08-12,2013-08-19,2013-07-12,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11112,60147,2013-08-12,2013-08-14,2013-07-31,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11113,60210,2013-08-12,2013-08-16,2013-08-01,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,2, 28.54 ,57.08
11115,59724,2013-08-13,2013-08-20,2013-07-25,60S,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
11116,60362,2013-08-13,2013-08-21,2013-08-02,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11118,60327,2013-08-13,2013-08-22,2013-08-02,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11119,60407,2013-08-13,2013-08-16,2013-08-05,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11120,60275,2013-08-13,2013-08-20,2013-08-02,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11120,60275,2013-08-13,2013-08-20,2013-08-02,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11121,60536,2013-08-13,2013-08-20,2013-08-06,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11121,60536,2013-08-13,2013-08-20,2013-08-06,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11122,59963,2013-08-13,2013-08-19,2013-07-29,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
11124,58985,2013-08-13,2013-08-16,2013-07-15,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11125,59753,2013-08-13,2013-08-20,2013-07-25,31A,Women's SS Polo Shirts-Khaki,FS672,1, 35.91 ,35.91
11128,60572,2013-08-13,2013-08-20,2013-08-06,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11129,59906,2013-08-13,2013-08-16,2013-07-27,30A,SS Patrol Polo Shirts-Khaki,FS687,1, 35.91 ,35.91
11130,58472,2013-08-13,2013-08-16,2013-07-07,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11134,60172,2013-08-14,2013-08-19,2013-08-01,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
11134,60172,2013-08-14,2013-08-19,2013-08-01,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
11134,60172,2013-08-14,2013-08-19,2013-08-01,30A,LS Patrol Polo Shirts-Khaki,FS688,1, 39.54 ,39.54
11137,60179,2013-08-14,2013-08-19,2013-08-01,30A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
11138,60711,2013-08-14,2013-08-29,2013-08-07,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11138,60711,2013-08-14,2013-08-29,2013-08-07,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11139,60500,2013-08-14,2013-09-04,2013-08-05,30A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
11141,60377,2013-08-14,2013-08-19,2013-08-02,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
11141,60377,2013-08-14,2013-08-19,2013-08-02,30A,Women's Dress Trousers,FS611,1, 70.93 ,70.93
11141,60377,2013-08-14,2013-08-19,2013-08-02,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,3, 35.80 ,107.40
11142,60810,2013-08-14,2013-08-16,2013-08-08,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11142,60810,2013-08-14,2013-08-16,2013-08-08,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11142,60810,2013-08-14,2013-08-16,2013-08-08,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,2, 39.56 ,79.12
11143,59176,2013-08-14,2013-08-14,2013-07-16,31A,"Field Belt, Narrow Basketweave",FS721,1, 17.76 ,17.76
11144,60058,2013-08-14,2013-08-28,2013-07-30,30A,Women's Cotton Short Sleeve Field Shirt,FS213,3, 31.25 ,93.75
11145,60133,2013-08-15,2013-08-23,2013-07-31,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11145,60133,2013-08-15,2013-08-23,2013-07-31,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,1, 29.64 ,29.64
11146,60365,2013-08-15,2013-08-19,2013-08-02,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11148,59829,2013-08-15,2013-08-21,2013-07-26,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
11149,60427,2013-08-15,2013-08-19,2013-08-05,30A,Women's Fleece Bottoms,FS367,1, 54.97 ,54.97
11149,60427,2013-08-15,2013-08-19,2013-08-05,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11151,60493,2013-08-16,2013-08-19,2013-08-05,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11152,60831,2013-08-16,2013-08-19,2013-08-09,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,2, 35.80 ,71.60
11154,60332,2013-08-16,2013-08-26,2013-08-02,30A,Wool Bib Overalls-Unisex,FS452,1, 125.16 ,125.16
11155,60029,2013-08-16,2013-08-27,2013-07-29,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
11155,60029,2013-08-16,2013-08-27,2013-07-29,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11156,60700,2013-08-16,2013-08-28,2013-08-07,30A,Men's LE Long Sleeve Shirt,FS800,1, 51.90 ,51.90
11157,59784,2013-08-16,2013-09-03,2013-07-25,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11158,60137,2013-08-16,2013-08-22,2013-07-31,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
11158,60137,2013-08-16,2013-08-22,2013-07-31,30A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
11160,60589,2013-08-16,2013-08-26,2013-08-06,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11161,60135,2013-08-16,2013-08-23,2013-07-31,30A,Zip-off Pant Green Nylon,FS260,1, 98.48 ,98.48
11164,59986,2013-08-16,2013-08-23,2013-07-29,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
11165,60210,2013-08-16,2013-08-16,2013-08-01,30A,"Women's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7171S,1, 47.30 ,47.30
11165,60210,2013-08-16,2013-08-16,2013-08-01,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11165,60210,2013-08-16,2013-08-16,2013-08-01,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11166,60635,2013-08-16,2013-08-21,2013-08-06,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
11166,60635,2013-08-16,2013-08-21,2013-08-06,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11166,60635,2013-08-16,2013-08-21,2013-08-06,30A,Women's Cotton Long Sleeve Field Shirt,FS215,1, 32.40 ,32.40
11167,60442,2013-08-16,2013-08-26,2013-08-05,30A,Unisex Cotton Coveralls,FS500,1, 42.96 ,42.96
11167,60442,2013-08-16,2013-08-26,2013-08-05,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11168,58845,2013-08-16,2013-09-04,2013-07-11,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11169,60163,2013-08-16,2013-08-26,2013-07-31,30A,Women's Cargo Shorts,FS315,1, 44.42 ,44.42
11172,60659,2013-08-19,2013-08-21,2013-08-07,30A,"Field Belt, Narrow Basketweave",FS721,1, 17.76 ,17.76
11172,60659,2013-08-19,2013-08-21,2013-08-07,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11175,60476,2013-08-19,2013-08-23,2013-08-05,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,3, 35.80 ,107.40
11176,60823,2013-08-19,2013-08-28,2013-08-08,30A,Women's Fleece Top,FS365,1, 68.31 ,68.31
11176,60823,2013-08-19,2013-08-28,2013-08-08,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
11177,60526,2013-08-19,2013-08-27,2013-08-05,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11178,60171,2013-08-19,2013-08-23,2013-08-01,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
11178,60171,2013-08-19,2013-08-23,2013-08-01,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11178,60171,2013-08-19,2013-08-23,2013-08-01,30A,LS Patrol Polo Shirts-White,FS686,1, 39.51 ,39.51
11178,60171,2013-08-19,2013-08-23,2013-08-01,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11179,60284,2013-08-19,2013-08-22,2013-08-02,30A,SS Patrol Polo Shirts-White,FS685,1, 35.91 ,35.91
11180,60775,2013-08-19,2013-08-28,2013-08-08,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11181,60427,2013-08-19,2013-08-19,2013-08-05,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11182,59927,2013-08-20,2013-08-22,2013-07-29,32A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11183,60834,2013-08-20,2013-08-22,2013-08-09,30A,"Field Belt, Wide Basketweave",FS720,1, 19.83 ,19.83
11183,60834,2013-08-20,2013-08-22,2013-08-09,30A,"Men's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS258R,1, 35.80 ,35.80
11183,60834,2013-08-20,2013-08-22,2013-08-09,30A,"Men's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7160R,1, 41.06 ,41.06
11183,60834,2013-08-20,2013-08-22,2013-08-09,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11184,60203,2013-08-20,2013-08-22,2013-08-01,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11184,60203,2013-08-20,2013-08-22,2013-08-01,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11185,60024,2013-08-20,2013-08-28,2013-07-29,30A,Unisex Rain/Wind Shell,FS376,1, 218.55 ,218.55
11186,60840,2013-08-20,2013-08-27,2013-08-09,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,1, 35.80 ,35.80
11186,60840,2013-08-20,2013-08-27,2013-08-09,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
11186,60840,2013-08-20,2013-08-27,2013-08-09,30A,Women's SS Polo Shirts-White,FS670,1, 35.91 ,35.91
11189,60879,2013-08-20,2013-08-30,2013-08-09,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
11189,60879,2013-08-20,2013-08-30,2013-08-09,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11190,58352,2013-08-20,2013-08-26,2013-07-03,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,2, 29.64 ,59.28
11190,58352,2013-08-20,2013-08-26,2013-07-03,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,2, 28.54 ,57.08
11190,58352,2013-08-20,2013-08-26,2013-07-03,30A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,2, 35.80 ,71.60
11191,60391,2013-08-20,2013-08-27,2013-08-03,30A,Dress Belt Narrow,FS701,1, 17.78 ,17.78
11191,60391,2013-08-20,2013-08-27,2013-08-03,32A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Standard Fit",FS7161S,1, 39.56 ,39.56
11191,60391,2013-08-20,2013-08-27,2013-08-03,30A,"Field Belt, Narrow Basketweave",FS721,1, 17.76 ,17.76
11191,60391,2013-08-20,2013-08-27,2013-08-03,30A,"Women's 100% Cotton Jeans with Expandable Waistband, Relaxed Fit",FS259R,1, 35.80 ,35.80
11191,60391,2013-08-20,2013-08-27,2013-08-03,30A,Women's Poly Cotton Long Sleeve Field Shirt,FS201,1, 29.64 ,29.64
11191,60391,2013-08-20,2013-08-27,2013-08-03,30A,Women's Poly Cotton Short Sleeve Field Shirt,FS211,1, 28.54 ,28.54
11193,61096,2013-08-20,2013-08-23,2013-08-13,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11194,61101,2013-08-20,2013-08-23,2013-08-13,30A,Women's Dress Trousers,FS611,1, 70.93 ,70.93
11195,61075,2013-08-20,2013-08-23,2013-08-13,30A,Men's Poly Cotton Long Sleeve Field Shirt,FS200,2, 29.64 ,59.28
11196,61183,2013-08-20,2013-08-26,2013-08-14,32A,"Women's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS259S,2, 35.80 ,71.60
11196,61183,2013-08-20,2013-08-26,2013-08-14,30A,Unisex Wool Cruiser Coat,FS320,1, 161.98 ,161.98
11198,57032,2013-08-20,2013-08-23,2013-06-11,30A,Women's Dress Trousers,FS611,1, 70.93 ,70.93
11200,60702,2013-08-20,2013-08-22,2013-08-07,30A,"Men's 100% Cotton  Jeans with Expandable Waistband, Standard Fit",FS258S,1, 35.80 ,35.80
11201,60826,2013-08-21,2013-08-26,2013-08-08,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11201,60826,2013-08-21,2013-08-26,2013-08-08,30A,"Women's Polyester/Cotton Casual Trousers with Expandable Waistband, Relaxed Fit",FS7161R,1, 39.56 ,39.56
11202,60809,2013-08-21,2013-08-27,2013-08-08,30A,Men's Ski Jacket,FS378,1, 270.25 ,270.25
11203,59881,2013-08-21,2013-08-30,2013-07-26,30A,"Men's Polyester/Cotton Cargo Pants with Expandable Waistband, Standard Fit",FS7170S,1, 48.95 ,48.95
