client_id,Sharepoint,Region,Unit,Subunit
10321,184530,2,7,0
10320,205701,8,11,8
10319,11863,9,21,0
10318,197883,5,11,3
10317,31093,5,8,0
10316,294482,2,4,0
10315,16920,8,3,8
10314,224879,5,7,53
10313,177444,5,11,3
10312,10750,8,8,15
10311,63566,5,8,54
10310,255020,6,27,0
10309,227251,16,10,1
10308,239942,4,8,0
10307,39293,9,13,14
10306,245726,8,6,1
10305,283863,2,3,0
10304,308453,9,10,3
10303,191939,5,2,53
10302,217293,9,9,7
10301,8255,9,5,1
10300,9385,1,2,4
10299,29049,5,6,58
10298,296857,5,8,54
10297,954,5,12,54
10296,319435,5,8,54
10295,228757,6,2,1
10294,213296,2,12,10
10293,239521,5,11,2
10292,68794,5,7,53
10291,245756,5,8,54
10290,69992,8,2,14
10289,56690,3,8,0
10288,23717,9,19,2
10287,273471,5,5,52
10286,7587,13,81,0
10285,209619,3,4,5
10284,319333,13,81,0
10283,31676,13,81,0
10282,322075,6,10,28
10281,320805,4,2,6
10280,173983,6,12,1
10279,276420,2,3,0
10278,51400,8,8,4
10277,9194,8,10,2
10276,32853,4,2,4
10275,308104,5,12,55
10274,228914,13,81,0
10273,49651,2,3,0
10272,312920,13,81,0
10271,285348,5,10,53
10270,7164,9,4,0
10269,290507,5,17,56
10268,199965,5,14,54
10267,216449,1,4,4
10266,287155,5,10,53
10265,257290,2,10,1
10264,210514,16,4,0
10263,199821,4,19,8
10262,121708,4,8,3
10261,28488,8,4,3
10260,264264,5,21,8
10259,12456,4,10,2
10258,65165,9,9,6
10257,13541,5,14,51
10256,211856,3,5,0
10255,26278,6,21,0
10254,301041,4,19,6
10253,286628,8,8,0
10252,220533,5,10,52
10251,8403,3,1,2
10250,278135,9,4,0
10249,197880,5,10,53
10248,18590,5,20,0
10247,20018,2,6,1
10246,255827,9,10,5
10245,10067,5,5,0
10244,183298,5,9,56
10243,258260,5,1,53
10242,14520,5,14,51
10241,276765,5,10,53
10240,121155,3,2,6
10239,7266,7,16,0
10238,203880,4,8,0
10237,3037,9,10,5
10236,6854,5,10,53
10235,308774,5,20,51
10234,43088,4,15,51
10233,64668,5,1,53
10232,4637,8,10,3
10231,38166,8,16,0
10230,15309,5,12,54
10229,41543,2,6,0
10228,197196,5,10,0
10227,41528,8,8,13
10226,267622,5,21,8
10225,38888,6,1,0
10224,263405,16,20,0
10223,43157,5,7,53
10222,240032,5,1,53
10221,18169,4,8,0
10220,283044,5,14,0
10219,298111,5,21,8
10218,1792,5,12,54
10217,192655,2,6,4
10216,212265,5,10,53
10215,123430,5,11,1
10214,14726,4,8,3
10213,42827,9,20,2
10212,122901,6,21,0
10211,320324,1,18,7
10210,51009,1,10,4
10209,15482,8,16,0
10208,17092,8,16,0
10207,41038,5,12,53
10206,62261,9,19,0
10205,28532,8,4,0
10204,53777,5,1,0
10203,16173,8,5,5
10202,304121,3,4,6
10201,29583,8,3,1
10200,53131,2,3,0
10199,288243,3,4,6
10198,23769,5,5,57
10197,50234,8,12,2
10196,20944,9,5,7
10195,50834,6,10,0
10194,29907,5,10,52
10193,18243,8,16,0
10192,214006,33,1,36
10191,5896,16,8,0
10190,39347,9,12,0
10189,17096,13,2,0
10188,243166,3,12,6
10187,61345,10,4,10
10186,28515,33,1,31
10185,60954,2,2,1
10184,10630,16,20,0
10183,216265,6,14,0
10182,38624,9,9,1
10181,199466,5,1,53
10180,62913,9,20,0
10179,212038,9,13,2
10178,14322,8,16,0
10177,319337,13,60,5
10176,53535,5,17,0
10175,33281,2,31,0
10174,23723,4,14,3
10173,47466,8,11,0
10172,5352,3,1,0
10171,54799,5,13,0
10170,46647,3,5,5
10169,267635,5,20,0
10168,1673,4,8,4
10167,198778,5,5,52
10166,228492,3,5,5
10165,49400,9,5,7
10164,121533,5,1,0
10163,23505,5,19,0
10162,319428,5,5,57
10161,294163,13,60,5
10160,41401,3,1,1
10159,2279,5,14,0
10158,33099,8,7,0
10157,15177,3,1,7
10156,266698,5,5,57
10155,48189,5,5,57
10154,321990,8,12,0
10153,52433,8,16,0
10152,60403,3,4,6
10151,27658,4,1,2
10150,317242,3,4,6
10149,22799,3,5,0
10148,49635,8,5,1
10147,273871,5,7,54
10146,36395,4,19,6
10145,196702,6,18,5
10144,302342,16,13,0
10143,190863,5,1,0
10142,238612,4,1,2
10141,25492,8,2,14
10140,318947,4,1,2
10139,70844,5,15,0
10138,32056,8,10,3
10137,250316,4,1,0
10136,38020,3,6,0
10135,23018,3,4,5
10134,240315,5,15,0
10133,258825,6,22,0
10132,41983,6,6,1
10131,5026,4,19,6
10130,281571,6,18,5
10129,21643,9,10,1
10128,215627,9,3,5
10127,27028,5,7,54
10126,41475,3,2,3
10125,263459,5,7,54
10124,13291,6,15,2
10123,2960,5,7,54
10121,217352,33,1,31
10120,87,3,3,2
10119,9962,5,15,0
10118,238284,5,1,0
10117,298020,8,5,4
10116,11436,8,1,4
10115,40052,2,13,6
10114,7070,9,13,0
10113,19708,8,8,2
10112,196575,10,5,54
10111,39156,6,21,5
10110,4914,5,19,0
10109,194317,5,1,51
10108,34565,5,17,54
10107,22533,5,17,54
10106,125048,5,1,0
10105,222271,8,8,2
10104,52007,12,1,0
10103,65150,5,10,0
10102,47928,9,13,14
10101,43788,8,12,5
10100,249334,5,7,54
10099,301432,16,7,0
10098,305006,16,7,0
10097,187691,9,13,16
10096,304043,16,9,0
10095,122865,2,31,0
10094,1114,5,19,0
10093,319930,5,15,0
10092,17721,2,13,8
10091,1925,2,31,0
10090,197453,5,5,55
10089,64673,1,4,3
10088,202306,16,7,0
10087,302829,8,5,4
10086,201671,5,3,53
10085,23644,5,19,0
10084,38937,3,4,6
10083,1889,5,5,55
10082,59579,9,9,2
10081,10158,16,13,0
10080,21049,2,12,3
10079,60233,5,5,0
10078,238338,9,9,5
10077,7119,5,8,54
10076,286674,5,13,0
10075,302366,16,17,0
10074,122074,5,6,0
10073,227225,5,10,51
10072,13816,4,7,3
10071,55543,2,12,9
10070,53744,8,5,0
10069,42274,5,14,61
10068,776,4,17,5
10067,320827,5,10,53
10066,52851,5,21,13
10065,194002,5,2,0
10064,299597,2,13,5
10063,49037,2,9,4
10062,25711,16,13,0
10061,263363,16,20,0
10060,300325,16,18,0
10059,51360,2,15,10
10058,37710,5,1,0
10057,272815,5,14,52
10056,7314,8,7,5
10055,263377,6,2,3
10054,17788,4,3,7
10053,48688,3,4,6
10052,298043,5,16,0
10051,66926,5,7,55
10050,35747,8,7,1
10049,48108,5,10,51
10048,66262,3,2,3
10047,21989,8,8,6
10046,29187,6,12,2
10045,321530,9,20,3
10044,26920,5,7,55
10043,122545,5,8,54
10042,36374,6,21,5
10041,213494,2,3,1
10040,35231,2,9,0
10039,241975,5,3,53
10038,125445,1,10,8
10037,57762,6,12,0
10036,51680,6,14,6
10035,227395,5,2,52
10034,256563,5,14,56
10033,62837,9,19,2
10032,28498,9,13,0
10031,269928,3,5,5
10030,45386,3,12,3
10029,191037,5,1,0
10028,243276,5,2,52
10027,40748,4,3,6
10026,11323,8,31,0
10025,35909,4,19,6
10024,216118,5,13,0
10023,24463,5,2,52
10022,267218,3,12,3
10021,41212,8,10,5
10020,211778,5,6,51
10019,202625,9,19,2
10018,320331,3,5,5
10017,50120,5,13,56
10016,53148,8,5,2
10015,202911,5,1,53
10014,48360,10,4,10
10013,45986,5,14,56
10012,248088,9,19,2
10011,25952,5,10,53
10010,8362,16,16,0
10009,46272,2,3,1
10008,55110,3,12,6
10007,281527,6,3,0
10006,68655,5,7,54
10005,39553,9,19,2
10004,10056,4,3,0
10003,36573,8,10,4
10002,5759,5,1,53
10001,61665,5,8,54
10000,48465,9,4,6
9999,21261,9,19,2
9998,46786,3,5,5
9997,246569,9,19,2
9996,34718,8,12,0
9995,27168,5,12,0
9994,30617,5,14,59
9993,67907,5,1,53
9992,30541,5,7,54
9991,189397,5,1,53
9990,9544,5,1,51
9989,299140,5,12,53
9988,17803,4,2,0
9987,9471,16,14,0
9986,16208,9,19,2
9985,212887,33,1,34
9984,15268,8,11,3
9983,198943,5,8,54
9982,302835,4,2,0
9981,200227,5,1,51
9980,21650,6,17,5
9979,35733,13,2,6
9978,42475,1,11,0
9977,315858,4,19,0
9976,246680,5,12,54
9975,120514,5,2,53
9974,262418,5,2,52
9973,13692,8,3,8
9972,306242,1,11,6
9971,38698,3,8,3
9970,213640,10,4,30
9969,223283,2,9,4
9968,19259,8,10,4
9967,170532,3,1,3
9966,213545,5,12,54
9965,50695,5,6,58
9964,2798,2,12,11
9963,30539,2,15,0
9962,,,,
9961,49939,4,8,0
9960,17733,8,11,3
9959,33559,8,2,14
9958,259366,3,8,2
9957,224721,8,1,0
9956,40141,6,3,5
9955,249172,9,13,5
9954,24796,33,1,31
9953,30216,8,8,14
9952,7378,8,4,0
9951,19545,13,24,0
9950,7547,8,5,5
9949,21579,5,13,0
9948,67032,5,12,0
9947,357,5,3,55
9946,59391,4,8,0
9945,67276,1,2,1
9944,40410,1,10,4
9943,213495,6,5,5
9942,179294,3,10,0
9941,26306,5,20,12
9940,9854,5,16,53
9939,27338,8,2,14
9938,10163,9,9,1
9937,302898,16,9,0
9936,123817,3,2,2
9935,5248,16,5,0
9934,16125,6,10,0
9933,200907,3,2,7
9932,5438,8,6,4
9931,40754,9,13,0
9930,48556,8,2,14
9929,211785,9,13,0
9928,27626,5,4,0
9927,241228,6,5,5
9926,1995,6,18,0
9925,42075,2,12,2
9924,41122,13,60,8
9923,44239,8,5,2
9922,295171,8,31,0
9921,25433,5,12,0
9920,198120,5,8,0
9919,302440,6,6,5
9918,214814,9,19,2
9917,257303,5,12,52
9916,33147,2,12,0
9915,39841,8,4,0
9914,195,8,2,14
9913,318119,16,11,0
9912,31740,8,36,1
9911,65905,5,16,51
9910,65552,6,15,0
9909,32215,5,7,54
9908,296714,3,2,0
9907,58537,1,18,8
9906,281103,16,14,0
9905,214503,5,12,54
9904,33729,6,2,11
9903,274159,5,7,51
9902,256799,6,12,1
9901,23076,9,13,4
9900,34826,6,12,1
9899,25621,6,5,6
9898,33946,2,3,3
9897,254554,1,4,3
9896,14933,3,4,0
9895,37297,6,12,1
9894,52413,5,20,0
9893,44048,5,15,55
9892,12404,1,14,5
9891,177127,6,1,1
9890,285062,5,10,53
9889,296847,6,7,0
9888,9828,6,12,0
9887,256299,4,14,0
9886,26024,16,13,0
9885,4128,5,16,51
9884,57722,5,14,56
9883,8356,13,60,15
9882,26069,6,17,3
9881,71750,8,1,0
9880,198431,5,16,51
9879,299961,1,4,2
9878,55849,6,12,1
9877,242241,8,12,3
9876,218325,5,6,51
9875,911,3,12,0
9874,267612,2,10,7
9873,53286,4,19,1
9872,24526,4,2,0
9871,20441,3,8,0
9870,34280,6,12,1
9869,5689,5,12,54
9868,19180,6,17,8
9867,35388,9,9,0
9866,298012,6,12,1
9865,70470,6,12,1
9864,50634,8,31,1
9863,48040,6,12,1
9862,47588,8,13,7
9861,274443,5,12,0
9860,30338,4,19,4
9859,1076,3,6,4
9858,184925,5,1,51
9857,173816,9,14,3
9856,8034,5,12,55
9855,219171,3,2,2
9854,42373,42,0,2
9853,26017,4,19,4
9852,304094,5,8,0
9851,14587,3,4,7
9850,210176,5,11,3
9849,178724,5,8,0
9848,1672,3,6,4
9847,282089,5,15,55
9846,56506,8,12,6
9845,38167,4,8,2
9844,67568,5,12,53
9843,222461,3,3,5
9842,178035,5,2,52
9841,7863,9,4,3
9840,44083,9,7,4
9839,301052,4,2,0
9838,42824,8,36,1
9837,45854,2,3,8
9836,319956,8,12,5
9835,24017,5,15,55
9834,25000,5,9,0
9833,46585,1,16,6
9832,34768,3,6,0
9831,48552,5,2,53
9830,311045,8,10,5
9829,24860,5,11,2
9828,263449,5,13,54
9827,6452,5,1,51
9826,18196,8,5,4
9825,304547,5,13,56
9824,24539,4,12,4
9823,184610,5,7,51
9822,8790,9,9,5
9821,34103,5,1,54
9820,241287,5,8,53
9819,198035,9,9,5
9818,193568,5,13,51
9817,272997,5,1,0
9816,9213,8,3,8
9815,19644,1,2,8
9814,195020,5,1,51
9813,199782,5,7,57
9812,17942,4,19,3
9811,40689,5,1,53
9810,260826,6,4,4
9809,286630,4,7,0
9808,319958,8,12,5
9807,288303,5,1,51
9806,270032,5,1,51
9805,53181,5,1,0
9804,201875,4,3,3
9803,50115,9,8,0
9802,28997,3,6,2
9801,282377,8,12,5
9800,298783,5,13,54
9799,6036,5,10,51
9798,32870,5,15,54
9797,27249,5,5,55
9796,3269,8,7,5
9795,8380,8,1,6
9794,238211,5,8,0
9793,184706,5,12,53
9792,22659,9,4,3
9791,9772,5,5,0
9790,314392,9,4,0
9789,320371,8,7,0
9788,5251,4,19,8
9787,42021,5,12,51
9786,214341,5,13,52
9785,4294,4,2,3
9784,30417,5,12,0
9783,24554,3,4,6
9782,54162,5,11,1
9781,62618,2,12,11
9780,18450,8,9,0
9779,197695,5,5,0
9778,53129,10,5,33
9777,13230,8,1,3
9776,192728,5,1,53
9775,247362,8,5,5
9774,198787,5,1,0
9773,4539,9,4,3
9772,11646,8,7,5
9771,268967,13,81,0
9770,4987,9,9,2
9769,41408,5,5,0
9768,349,8,12,5
9767,45508,4,19,8
9766,238161,5,13,52
9765,16987,9,9,5
9764,54627,5,13,52
9763,35775,2,7,3
9762,177746,16,16,0
9761,213474,5,12,53
9760,17979,3,16,0
9759,30580,8,31,0
9758,1270,4,12,6
9757,238868,1,17,1
9756,42895,8,12,5
9755,57014,9,4,0
9754,34567,6,17,0
9753,213169,5,5,0
9752,200370,5,12,53
9751,17254,5,7,51
9750,299602,16,22,0
9749,21187,8,5,5
9748,320813,16,11,0
9747,203948,4,19,0
9746,282013,5,3,51
9745,123294,9,13,0
9744,304117,16,16,0
9743,14012,9,4,6
9742,25903,6,18,0
9741,51881,3,2,1
9740,1808,5,7,53
9739,238664,4,17,1
9738,204125,6,27,0
9737,124159,4,8,0
9736,45691,5,3,51
9735,298849,9,4,5
9734,57333,8,12,3
9733,122579,4,7,1
9732,6910,9,5,0
9731,13134,5,6,0
9730,11115,16,12,0
9729,16651,8,11,7
9728,298089,16,22,0
9727,297547,16,22,0
9726,48580,8,4,6
9725,28007,9,4,0
9724,3342,9,3,3
9723,9654,7,16,1
9722,211378,1,2,0
9721,52020,3,2,1
9720,8332,2,12,11
9719,35410,5,15,55
9718,71730,5,3,51
9717,13921,1,8,0
9716,10428,8,11,7
9715,,5,16,0
9714,44534,9,5,0
9713,44548,9,19,3
9712,258276,5,12,55
9711,221218,3,3,0
9710,123566,8,10,1
9709,38532,3,3,5
9708,179315,5,8,54
9707,42489,4,8,1
9706,30779,3,3,2
9705,202293,2,9,0
9704,282081,3,10,0
9703,319446,16,19,0
9702,263469,6,10,6
9701,60789,5,16,54
9700,10242,4,7,2
9699,64743,1,5,0
9698,27675,8,7,1
9697,17620,8,10,0
9696,43465,9,3,0
9695,317204,2,13,0
9694,201019,5,12,55
9693,57438,4,19,4
9692,212501,9,8,2
9691,46833,5,7,53
9690,220930,1,4,4
9689,240556,3,3,5
9688,308284,5,7,0
9687,31884,6,17,4
9686,27384,5,1,51
9685,20717,8,7,1
9684,57718,5,7,54
9683,261981,3,4,6
9682,22724,8,5,0
9681,292200,9,5,0
9680,22884,6,1,1
9679,20992,8,7,0
9678,41487,4,7,2
9677,239948,4,7,1
9676,212687,8,10,5
9675,34515,4,7,2
9674,320848,8,10,1
9673,37075,2,3,2
9672,59927,5,13,54
9671,209736,9,1,0
9670,57132,1,5,0
9669,17504,5,13,54
9668,,5,8,0
9666,34358,5,15,53
9665,8588,6,5,2
9664,286661,6,4,2
9663,17838,5,19,0
9662,12059,8,8,14
9661,8462,4,1,0
9660,302044,9,13,0
9659,39918,2,10,8
9658,287815,5,7,0
9657,299603,16,14,0
9656,256508,5,16,51
9655,59488,8,13,1
9654,308451,5,7,0
9653,25389,3,2,0
9652,5596,6,6,1
9651,27132,5,7,0
9650,260877,6,18,1
9649,214463,5,15,53
9648,13393,1,10,0
9647,1022,2,14,4
9646,48503,16,8,0
9645,28016,9,5,23
9644,246564,8,36,0
9643,31178,3,12,0
9642,123284,10,4,20
9641,34952,2,10,8
9640,25788,5,7,0
9639,306470,4,1,4
9638,301804,9,13,0
9637,153,5,16,54
9636,5025,5,13,54
9635,209838,16,11,0
9634,14756,8,13,1
9633,277420,5,2,0
9632,309663,8,3,6
9631,289937,4,7,2
9630,33846,4,19,6
9629,37862,5,15,0
9628,123257,8,11,5
9627,33727,6,18,5
9626,315895,33,1,31
9625,263857,5,7,0
9624,39668,5,15,53
9623,32608,5,8,54
9622,11215,5,19,0
9621,16962,4,3,3
9620,299194,1,12,1
9619,260947,5,13,52
9618,39644,5,15,55
9617,68300,1,12,0
9616,7135,5,2,54
9615,3509,8,5,0
9614,23507,5,14,52
9613,58934,5,12,52
9612,277017,5,14,52
9611,15103,3,3,0
9610,58853,5,14,52
9609,18074,6,2,0
9608,5693,5,6,58
9607,220530,5,9,0
9606,316313,8,60,0
9605,1737,5,14,51
9604,27374,6,4,2
9603,32857,8,7,1
9602,12617,5,14,52
9601,244338,13,2,6
9600,172001,5,9,55
9599,31578,33,1,34
9598,46300,5,14,52
9597,67052,5,14,61
9596,1352,3,10,2
9595,203972,6,3,0
9594,121517,5,11,2
9593,184457,6,4,2
9592,285365,5,12,52
9591,46992,8,36,0
9590,47124,8,7,1
9589,48440,5,14,56
9588,44710,4,1,4
9587,55200,5,14,51
9586,172194,5,1,51
9585,180054,5,6,58
9584,33328,5,13,0
9583,24998,4,3,7
9582,287101,8,36,0
9581,284695,5,12,52
9580,9299,5,7,53
9579,36469,5,10,51
9578,4053,4,10,1
9577,1271,9,19,3
9576,174950,5,10,53
9575,30885,5,7,0
9574,47244,16,7,0
9573,22424,6,22,1
9572,9039,5,1,53
9571,192587,5,17,0
9570,15294,6,4,2
9569,5309,2,2,6
9568,53522,5,14,51
9567,32356,5,15,0
9566,19737,5,9,53
9565,55800,9,21,0
9564,242946,3,3,3
9563,33692,3,3,2
9562,47907,5,1,53
9561,17276,13,2,6
9560,12513,8,7,1
9559,25967,1,14,7
9558,63058,2,3,8
9557,124295,5,14,51
9556,19105,5,14,52
9555,65220,5,13,0
9554,289855,8,36,1
9553,215033,5,14,52
9552,10453,8,36,1
9551,19755,6,5,5
9550,48455,8,5,1
9549,48428,8,9,0
9548,16481,6,5,0
9547,23616,8,7,1
9546,203202,5,11,3
9545,10826,5,3,0
9544,38283,5,7,0
9543,295529,2,6,0
9542,10057,8,10,4
9541,200457,5,14,51
9540,56299,3,12,6
9539,319915,16,13,0
9538,33035,3,2,3
9537,239159,3,12,1
9536,47334,6,1,6
9535,54986,5,14,52
9534,309678,4,3,7
9533,53601,8,10,0
9532,31889,9,13,1
9531,28766,6,1,6
9530,43986,5,14,52
9529,46070,2,6,2
9528,209535,5,14,52
9527,181951,2,13,6
9526,39876,5,12,52
9525,302466,5,14,52
9524,20878,33,1,34
9523,,,,
9522,201232,5,7,57
9521,47062,6,2,16
9520,55833,4,60,0
9519,40370,6,14,2
9518,51124,13,2,0
9517,23354,2,3,0
9516,256411,5,13,52
9515,9844,5,7,0
9514,28187,9,13,14
9513,57678,8,10,3
9512,59867,5,7,54
9511,14298,4,19,8
9510,4941,13,25,0
9509,191392,1,16,5
9508,19074,9,8,4
9507,41414,5,11,3
9506,12141,6,2,2
9505,264954,2,3,0
9504,16856,8,11,0
9503,59334,4,14,5
9502,59305,5,2,0
9501,5444,8,5,6
9500,216897,1,17,5
9499,30036,8,4,2
9498,194503,5,15,0
9497,240326,6,2,0
9496,16934,5,11,3
9495,201729,9,10,0
9494,254137,8,7,0
9493,58953,5,12,53
9492,34888,27,21,48
9491,31846,8,3,0
9490,24630,13,2,0
9489,13308,5,3,56
9488,32349,8,12,0
9487,27863,5,7,53
9486,35083,5,4,52
9485,62732,5,1,51
9484,188657,9,8,4
9483,38893,3,2,7
9482,20904,9,7,5
9481,35869,2,7,5
9480,3593,8,36,1
9479,54371,8,7,1
9478,16657,8,10,0
9477,221541,5,2,54
9476,62072,8,8,3
9475,13166,5,13,52
9474,217347,5,1,0
9473,268701,4,8,1
9472,38959,10,4,30
9471,319328,3,9,3
9470,57443,3,10,0
9469,318508,8,6,4
9468,210597,9,5,3
9467,18582,5,2,54
9466,216593,5,7,57
9465,125536,1,12,1
9464,319427,5,6,51
9463,39782,5,3,51
9462,5523,8,36,0
9461,1471,8,7,7
9460,1952,8,11,3
9459,63707,2,13,8
9458,47709,16,14,0
9457,14828,8,8,3
9456,12017,4,1,4
9455,47420,33,1,0
9454,45109,8,6,0
9453,35209,8,3,6
9452,1332,2,12,9
9451,31113,4,19,4
9450,301502,8,5,6
9449,24803,8,12,0
9448,25596,13,2,0
9447,266673,9,9,5
9446,9944,5,7,0
9445,60285,8,10,0
9444,32692,8,36,0
9443,38656,6,2,0
9442,19130,4,60,0
9441,278420,8,2,12
9440,298412,16,15,0
9439,173653,9,13,0
9438,38405,5,11,0
9437,67555,5,8,54
9436,59648,9,13,14
9435,39311,8,7,1
9434,10904,5,2,54
9433,44209,9,12,4
9432,41306,3,1,7
9431,49246,2,10,8
9430,288437,16,19,0
9429,58657,2,10,8
9428,16640,8,7,1
9427,4740,9,20,0
9426,24335,3,10,0
9425,29589,9,13,4
9424,57142,6,17,5
9423,3673,9,8,4
9422,30269,8,8,12
9421,285054,2,2,1
9420,30153,8,60,0
9419,318547,8,2,0
9418,29894,16,7,0
9417,308314,8,31,0
9416,15516,8,8,13
9415,48606,5,9,54
9414,298767,5,12,52
9413,40993,16,7,0
9412,8694,2,3,8
9411,53933,9,14,1
9410,41651,5,15,55
9409,307160,3,9,1
9408,283271,5,16,53
9407,56589,8,11,0
9406,23955,3,2,3
9405,246493,5,12,52
9404,17049,8,8,12
9403,60560,8,1,1
9402,320857,16,15,0
9401,178947,5,16,53
9400,55258,5,17,0
9399,208639,42,55,0
9398,238018,5,15,53
9397,319380,5,9,56
9396,44571,5,7,53
9395,37776,8,7,1
9394,282091,5,17,57
9393,29453,8,5,0
9392,65775,6,10,22
9391,9272,5,11,3
9390,34068,3,2,4
9389,218894,6,10,22
9388,47356,5,15,53
9387,24316,4,7,3
9386,196291,3,12,6
9385,33616,16,14,0
9384,62337,16,13,0
9383,242628,8,10,4
9382,310305,3,12,0
9381,196408,5,5,52
9380,31961,5,15,55
9379,39646,8,11,0
9378,52722,8,11,0
9377,12854,1,11,2
9376,319383,6,14,0
9375,23195,3,12,6
9374,298432,16,14,0
9373,35857,5,8,0
9372,43419,6,1,2
9371,213016,5,12,52
9370,216238,5,14,56
9369,23813,8,5,0
9368,14108,16,5,0
9367,320821,16,20,0
9366,7413,1,18,0
9365,4546,5,14,61
9364,277769,8,3,1
9363,59266,5,7,0
9362,193992,8,2,16
9361,27857,8,3,0
9360,52785,3,5,3
9359,59402,2,2,0
9358,316824,1,11,7
9357,211957,16,7,0
9356,51977,8,60,0
9355,217224,16,7,0
9354,33920,5,12,53
9353,51255,5,12,54
9352,187371,16,7,0
9351,21141,9,20,3
9350,5864,16,12,0
9349,281535,6,4,1
9348,24083,4,14,0
9347,57279,9,21,6
9346,282409,16,7,0
9345,288961,16,7,0
9344,70538,5,17,0
9343,289961,9,13,14
9342,44497,5,12,0
9341,47151,8,36,0
9340,46163,9,9,2
9339,27745,16,7,0
9338,15878,16,7,0
9337,41506,3,12,2
9336,276163,9,9,3
9335,47314,8,8,2
9334,318507,8,8,0
9333,12345,2,3,3
9332,192903,5,13,0
9331,126396,6,5,5
9330,30059,5,16,51
9329,46410,16,7,0
9328,282394,8,10,1
9327,52377,9,19,3
9326,3081,16,7,0
9325,208330,9,5,0
9324,214554,33,1,0
9323,7830,16,7,0
9322,302461,8,5,5
9321,34613,16,7,0
9320,62410,5,6,58
9319,124294,5,17,57
9318,274340,5,7,51
9317,25321,8,12,0
9316,288413,8,8,2
9315,228916,16,7,0
9314,10091,1,5,0
9313,1088,5,15,53
9312,38216,5,16,54
9311,14552,8,10,4
9310,28014,5,12,53
9309,22787,5,17,56
9308,255426,3,12,2
9307,202582,16,7,0
9306,8539,5,12,54
9305,56541,9,5,8
9304,194017,2,4,5
9303,318518,8,8,0
9302,6211,16,12,0
9301,50096,2,15,0
9300,46661,4,60,0
9299,21297,9,8,0
9298,276314,16,7,0
9297,39672,5,16,54
9296,318926,8,7,1
9295,255454,16,7,0
9294,17569,16,7,0
9293,202596,16,7,0
9292,5683,3,2,6
9291,214813,16,7,0
9290,29710,1,5,0
9289,279573,16,7,0
9288,23439,5,15,0
9287,48592,16,7,0
9286,9763,5,10,0
9285,46125,8,5,5
9284,228905,16,7,0
9283,32862,3,16,0
9282,205677,16,7,0
9281,223585,16,7,0
9280,2311,16,7,0
9279,193231,2,10,5
9278,273969,2,10,5
9277,42716,8,2,16
9276,3216,8,7,2
9275,57522,16,7,0
9274,57927,8,10,1
9273,41773,13,60,8
9272,39179,8,10,2
9271,5366,9,12,4
9270,276343,2,6,1
9269,286660,3,12,4
9268,205822,3,2,3
9267,29602,1,5,2
9266,61713,5,10,53
9265,3848,3,10,3
9264,29753,5,11,1
9263,41517,6,12,0
9262,41079,9,5,23
9261,24788,5,1,54
9260,10690,9,10,5
9259,56993,3,12,2
9258,10874,3,3,2
9257,14101,8,6,0
9256,48406,6,4,2
9255,213979,5,6,58
9254,30845,3,10,0
9253,246557,2,15,2
9252,262221,2,12,0
9251,63150,9,3,3
9250,23565,5,15,55
9249,123580,3,2,3
9248,28592,9,13,4
9247,261194,9,13,13
9246,293852,33,1,31
9245,20585,5,7,51
9244,291408,5,11,1
9243,60135,3,3,0
9242,9070,4,2,7
9241,26621,9,5,0
9240,44829,9,9,5
9239,44137,5,2,52
9238,27101,2,14,4
9237,13300,8,60,0
9236,208633,2,12,7
9235,41118,3,7,4
9234,43229,1,52,0
9233,12937,5,7,0
9232,13210,6,4,1
9231,179492,4,17,0
9230,9939,9,13,0
9229,241830,6,1,2
9228,1042,5,12,55
9227,6822,5,5,55
9226,17493,5,5,0
9225,212783,9,9,3
9224,46552,9,12,4
9223,47217,5,6,53
9222,20228,5,2,53
9221,191900,8,2,0
9220,272170,4,17,5
9219,289805,3,5,1
9218,38464,5,14,58
9217,20108,33,1,0
9216,317607,2,31,0
9215,58193,9,13,0
9214,315921,9,21,4
9213,279954,5,5,55
9212,51504,8,5,6
9211,46403,9,13,2
9210,8809,8,10,4
9209,210501,5,10,0
9208,11901,9,9,5
9207,319924,9,10,5
